date,series,hs_code,hs_label,value,unit,country,notes,hs_code_10digit,product_type
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",214251,NZD,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,dried
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",3810,KG,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",117302,NZD,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",181050,KG,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901110,frozen
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",14052072,NZD,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901110,frozen
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,dried
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,dried
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901110,frozen
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901110,frozen
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,dried
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,dried
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",526,KG,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901110,frozen
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",55241,NZD,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901110,frozen
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,dried
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,dried
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2026-3,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,507901190,other
2021-1,kstat_api,507.9,전지(全枝),21883,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-1,kstat_api,507.9,전지(全枝),3726,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-1,kstat_api,507.9,기타,19,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-1,kstat_api,507.9,기타,11,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-1,kstat_api,507.9,전지(全枝),4190,KG,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-1,kstat_api,507.9,전지(全枝),1201,USD_thousands,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-1,kstat_api,507.9,전지(全枝),280,KG,중국,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-1,kstat_api,507.9,전지(全枝),62,USD_thousands,중국,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-1,kstat_api,507.9,전지(全枝),191,KG,카자흐스탄,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-1,kstat_api,507.9,전지(全枝),30,USD_thousands,카자흐스탄,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-1,kstat_api,507.9,기타,3,KG,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-1,kstat_api,507.9,기타,1,USD_thousands,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-2,kstat_api,507.9,전지(全枝),27650,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-2,kstat_api,507.9,전지(全枝),2537,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-2,kstat_api,507.9,기타,22,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-2,kstat_api,507.9,기타,11,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-2,kstat_api,507.9,전지(全枝),3695,KG,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-2,kstat_api,507.9,전지(全枝),1049,USD_thousands,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-2,kstat_api,507.9,기타,3,KG,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-2,kstat_api,507.9,기타,2,USD_thousands,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-3,kstat_api,507.9,전지(全枝),11165,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-3,kstat_api,507.9,전지(全枝),2600,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-3,kstat_api,507.9,기타,32,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-3,kstat_api,507.9,기타,16,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-3,kstat_api,507.9,기타,7,KG,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-3,kstat_api,507.9,기타,2,USD_thousands,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-4,kstat_api,507.9,전지(全枝),27189,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-4,kstat_api,507.9,전지(全枝),3697,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-4,kstat_api,507.9,기타,523,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-4,kstat_api,507.9,기타,148,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-4,kstat_api,507.9,전지(全枝),2432,KG,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-4,kstat_api,507.9,전지(全枝),657,USD_thousands,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-4,kstat_api,507.9,기타,2,KG,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-4,kstat_api,507.9,기타,1,USD_thousands,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-5,kstat_api,507.9,전지(全枝),13486,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-5,kstat_api,507.9,전지(全枝),2057,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-5,kstat_api,507.9,기타,26,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-5,kstat_api,507.9,기타,19,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-5,kstat_api,507.9,전지(全枝),1321,KG,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-5,kstat_api,507.9,전지(全枝),341,USD_thousands,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-5,kstat_api,507.9,전지(全枝),4,KG,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-5,kstat_api,507.9,전지(全枝),1,USD_thousands,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-5,kstat_api,507.9,기타,3,KG,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-5,kstat_api,507.9,기타,2,USD_thousands,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-6,kstat_api,507.9,전지(全枝),7411,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-6,kstat_api,507.9,전지(全枝),1724,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-6,kstat_api,507.9,기타,119,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-6,kstat_api,507.9,기타,55,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-6,kstat_api,507.9,전지(全枝),800,KG,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-6,kstat_api,507.9,전지(全枝),204,USD_thousands,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-6,kstat_api,507.9,기타,5,KG,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-6,kstat_api,507.9,기타,3,USD_thousands,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-7,kstat_api,507.9,전지(全枝),18943,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-7,kstat_api,507.9,전지(全枝),2748,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-7,kstat_api,507.9,기타,17,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-7,kstat_api,507.9,기타,12,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-7,kstat_api,507.9,전지(全枝),111,KG,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-7,kstat_api,507.9,전지(全枝),28,USD_thousands,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-7,kstat_api,507.9,기타,3,KG,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-7,kstat_api,507.9,기타,1,USD_thousands,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-8,kstat_api,507.9,전지(全枝),11118,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-8,kstat_api,507.9,전지(全枝),2671,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-8,kstat_api,507.9,기타,19,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-8,kstat_api,507.9,기타,15,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-8,kstat_api,507.9,전지(全枝),1512,KG,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-8,kstat_api,507.9,전지(全枝),401,USD_thousands,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-8,kstat_api,507.9,기타,1,KG,미국,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-8,kstat_api,507.9,기타,0,USD_thousands,미국,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-8,kstat_api,507.9,기타,3,KG,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-8,kstat_api,507.9,기타,1,USD_thousands,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-9,kstat_api,507.9,전지(全枝),9870,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-9,kstat_api,507.9,전지(全枝),2167,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-9,kstat_api,507.9,기타,13,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-9,kstat_api,507.9,기타,11,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-9,kstat_api,507.9,전지(全枝),1463,KG,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-9,kstat_api,507.9,전지(全枝),372,USD_thousands,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-9,kstat_api,507.9,전지(全枝),1288,KG,카자흐스탄,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-9,kstat_api,507.9,전지(全枝),313,USD_thousands,카자흐스탄,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-9,kstat_api,507.9,기타,3,KG,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-9,kstat_api,507.9,기타,2,USD_thousands,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-10,kstat_api,507.9,전지(全枝),13546,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-10,kstat_api,507.9,전지(全枝),1859,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-10,kstat_api,507.9,기타,19,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-10,kstat_api,507.9,기타,12,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-10,kstat_api,507.9,전지(全枝),22293,KG,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-10,kstat_api,507.9,전지(全枝),6619,USD_thousands,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-10,kstat_api,507.9,전지(全枝),260,KG,중국,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-10,kstat_api,507.9,전지(全枝),65,USD_thousands,중국,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-10,kstat_api,507.9,전지(全枝),140,KG,카자흐스탄,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-10,kstat_api,507.9,전지(全枝),35,USD_thousands,카자흐스탄,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-10,kstat_api,507.9,기타,11,KG,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-10,kstat_api,507.9,기타,3,USD_thousands,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-11,kstat_api,507.9,전지(全枝),22545,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-11,kstat_api,507.9,전지(全枝),4248,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-11,kstat_api,507.9,기타,37,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-11,kstat_api,507.9,기타,19,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-11,kstat_api,507.9,전지(全枝),18239,KG,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-11,kstat_api,507.9,전지(全枝),5474,USD_thousands,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-11,kstat_api,507.9,기타,1,KG,중국,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-11,kstat_api,507.9,기타,0,USD_thousands,중국,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-11,kstat_api,507.9,기타,2,KG,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-11,kstat_api,507.9,기타,2,USD_thousands,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-12,kstat_api,507.9,전지(全枝),7150,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-12,kstat_api,507.9,전지(全枝),1216,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-12,kstat_api,507.9,기타,24,KG,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-12,kstat_api,507.9,기타,16,USD_thousands,뉴질랜드,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-12,kstat_api,507.9,전지(全枝),4152,KG,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-12,kstat_api,507.9,전지(全枝),1255,USD_thousands,러시아 연방,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-12,kstat_api,507.9,전지(全枝),2189,KG,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-12,kstat_api,507.9,전지(全枝),418,USD_thousands,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2021-12,kstat_api,507.9,기타,5,KG,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2021-12,kstat_api,507.9,기타,2,USD_thousands,호주,source=CUSTOMS_2021_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2022-01,kstat_api,507.9,전지(全枝),39600,KG,뉴질랜드,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2022-01,kstat_api,507.9,전지(全枝),3768,USD_thousands,뉴질랜드,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2022-01,kstat_api,507.9,기타,20,KG,뉴질랜드,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2022-01,kstat_api,507.9,기타,14,USD_thousands,뉴질랜드,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2022-01,kstat_api,507.9,전지(全枝),3185,KG,러시아 연방,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2022-01,kstat_api,507.9,전지(全枝),991,USD_thousands,러시아 연방,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2022-01,kstat_api,507.9,기타,9,KG,호주,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2022-01,kstat_api,507.9,기타,2,USD_thousands,호주,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2022-02,kstat_api,507.9,전지(全枝),53308,KG,뉴질랜드,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2022-02,kstat_api,507.9,전지(全枝),5259,USD_thousands,뉴질랜드,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2022-02,kstat_api,507.9,기타,20,KG,뉴질랜드,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2022-02,kstat_api,507.9,기타,14,USD_thousands,뉴질랜드,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2022-02,kstat_api,507.9,전지(全枝),460,KG,러시아 연방,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2022-02,kstat_api,507.9,전지(全枝),130,USD_thousands,러시아 연방,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2022-02,kstat_api,507.9,기타,2,KG,호주,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2022-02,kstat_api,507.9,기타,1,USD_thousands,호주,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2022-03,kstat_api,507.9,전지(全枝),13125,KG,뉴질랜드,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2022-03,kstat_api,507.9,전지(全枝),2639,USD_thousands,뉴질랜드,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2022-03,kstat_api,507.9,기타,15,KG,뉴질랜드,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2022-03,kstat_api,507.9,기타,12,USD_thousands,뉴질랜드,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2022-03,kstat_api,507.9,전지(全枝),1075,KG,러시아 연방,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2022-03,kstat_api,507.9,전지(全枝),265,USD_thousands,러시아 연방,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901110,frozen
2022-03,kstat_api,507.9,기타,2,KG,호주,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
2022-03,kstat_api,507.9,기타,1,USD_thousands,호주,source=CUSTOMS_2022_TRADE_BY_PRODUCT_COUNTRY.csv,507901190,dried
